fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,wine_quality
-0.522672381,0.010157951,1.898998236,-0.927070636,4.969079947,0.780714295,-0.761669816,-0.15951816,-0.583778363,-1.032483675,-1.072857767,C
-0.052202471,-0.974048378,-0.278528877,1.249512282,0.728779466,-0.956899677,0.768320983,1.333199777,-1.231221266,0.272596716,-1.234073557,C
-0.052202471,-0.974048378,-0.278528877,1.249512282,0.728779466,-0.956899677,0.768320983,1.333199777,-1.231221266,0.272596716,-1.234073557,C
-0.052202471,-0.974048378,-0.278528877,1.249512282,0.728779466,-0.956899677,0.768320983,1.333199777,-1.231221266,0.272596716,-1.234073557,C
-2.051699589,-1.367730909,-0.697284091,-1.123159187,-0.308740864,-1.188581539,-1.161821255,-0.698737855,0.19315312,-0.510451519,-1.072857767,C
0.418267439,3.307249152,-1.953549733,-0.985897201,0.999436944,-0.609376882,0.368169544,0.317230961,0.06366454,-0.075424722,-0.669818294,F
-0.169819948,0.600681748,-0.278528877,0.406331512,0.593450728,-0.667297348,0.321092904,0.698630258,1.747016087,1.316661029,0.378084338,C
1.123972305,0.010157951,-0.194777834,-0.848635216,0.007026193,-0.435615485,1.639238823,0.103515838,0.257897411,1.316661029,-0.589210399,F
0.065415007,0.403840482,-0.529782006,1.876995646,-0.534288762,1.301998487,1.097857463,1.760630023,0.970084604,0.968639591,-1.234073557,C
-0.757907336,-0.186683315,-0.111026791,1.73973366,-0.669617501,1.649521281,1.097857463,1.421973751,0.775851733,1.055644951,-0.911641978,F
-0.522672381,-0.580365846,0.056475294,-0.985897201,-1.030494137,1.186157555,-0.549824936,-1.461536448,-0.065824041,1.838693186,0.942339601,C
-0.169819948,0.206999217,-0.36227992,-0.71137323,-0.940274978,0.085668706,-0.738131496,-0.800663529,0.775851733,1.22965567,0.619908022,C
2.417764558,-0.186683315,-0.027275749,0.327896091,-0.985384558,0.664873364,1.498008903,0.511218534,-0.389545492,-0.24943544,0.216868549,C
-0.640289859,-0.088262682,1.061487808,0.916161745,0.32279325,0.491111967,0.909550903,0.948512555,-0.065824041,1.577677107,-0.911641978,F
-0.169819948,0.206999217,-0.36227992,-0.71137323,-0.940274978,0.085668706,-0.738131496,-0.800663529,0.775851733,1.22965567,0.619908022,C
-0.287437426,0.797523014,1.563994065,0.720073194,0.187464511,-0.377695019,0.038633064,0.741373282,-0.778011234,-0.771467597,-0.911641978,F
-0.405054903,-0.974048378,0.642732594,1.524036254,-0.308740864,0.664873364,-0.220288456,0.905769531,0.581618862,2.012703904,-0.186170925,C
-0.405054903,-0.974048378,0.642732594,1.524036254,-0.308740864,0.664873364,-0.220288456,0.905769531,0.581618862,2.012703904,-0.186170925,C
-0.405054903,-0.974048378,0.642732594,1.524036254,-0.308740864,0.664873364,-0.220288456,0.905769531,0.581618862,2.012703904,-0.186170925,C
-0.287437426,-0.186683315,-1.032288262,-0.691764375,-0.895165398,0.722793829,-0.290903416,-1.030818277,0.19315312,-0.945478316,0.619908022,C
-0.287437426,0.699102381,0.140226337,-0.083889866,0.773889046,-0.261854088,0.274016264,0.44217211,-0.583778363,-0.162430081,-0.911641978,C
-0.405054903,0.010157951,-0.446030963,2.739785271,-0.218521705,0.259430104,0.132786344,2.030239871,-0.324801202,-0.945478316,-1.475897241,F
-0.287437426,0.797523014,1.563994065,0.720073194,0.187464511,-0.377695019,0.038633064,0.741373282,-0.778011234,-0.771467597,-0.911641978,F
-0.287437426,-0.186683315,-1.032288262,-0.691764375,-0.895165398,0.722793829,-0.290903416,-1.030818277,0.19315312,-0.945478316,0.619908022,C
-0.816716075,-0.678786479,0.307728423,-0.632937809,-1.120713296,-0.898979211,-1.373666135,-1.073561302,1.293806055,-0.162430081,1.184163286,F
1.35920726,-0.383524581,-0.613533048,-0.927070636,-0.579398341,0.027748241,-0.055520216,-0.284459309,1.617527507,0.185591357,-0.10556303,C
1.123972305,-1.072469011,-0.864786177,-0.927070636,-0.75983666,0.201509638,-0.243826776,-0.429128007,1.164317475,-0.684462237,0.136260654,C
0.183032484,-0.383524581,-0.781035134,0.504375787,-0.71472708,0.375271035,1.898160343,0.767676682,1.811760377,-0.24943544,-0.26677882,C
-1.228377246,3.159618202,-2.791060161,-1.005506056,-0.083192966,2.112885007,1.380317303,-0.659282755,2.39445899,-0.510451519,0.297476443,F
-1.110759769,1.634098393,-0.613533048,-0.985897201,-0.850055819,-0.725217814,-0.691054856,-0.836830704,0.711107443,-1.119489035,-0.024955136,C
-0.169819948,0.010157951,-0.446030963,-0.78980865,-1.526699513,0.027748241,-0.902899736,-1.113016401,0.452130281,-0.858472956,0.942339601,C
2.182529603,0.305419849,3.322765964,1.553449536,-0.083192966,-0.493535951,1.239087383,2.007224396,-1.490198427,3.404789655,-1.475897241,F
0.771119872,-1.466151542,0.391479465,-1.044723767,-1.030494137,0.375271035,-0.808746456,-0.955196003,0.581618862,0.359602075,1.022947496,C
2.77061699,-1.367730909,0.307728423,-1.044723767,-0.534288762,0.027748241,-1.279512855,-0.876285803,-0.907499815,0.533612794,0.861731707,C
0.653502395,-0.777207112,0.307728423,-1.025114912,-0.804946239,-0.435615485,-1.161821255,-0.889437503,-0.324801202,1.055644951,1.022947496,C
1.476824737,0.502261115,-0.94853722,-0.240760707,0.052135773,-0.667297348,0.297554584,0.40929286,0.19315312,-0.162430081,-0.186170925,F
-1.345994724,-0.974048378,0.22397738,-1.025114912,0.007026193,-1.536104334,-1.585511015,-0.66914653,3.300879054,1.664682467,0.297476443,C
-0.287437426,-0.481945214,-0.36227992,1.573058391,0.503231569,-0.377695019,0.132786344,1.162227679,0.905340313,0.446607435,-0.26677882,C
0.359458701,-1.072469011,-0.781035134,0.622028918,3.300025502,1.186157555,0.933089223,0.576977034,-0.260056912,-0.423446159,-0.26677882,C
-0.522672381,3.946983265,-0.613533048,-0.593720099,1.044546523,-0.609376882,0.179862984,-0.182533635,-0.065824041,-0.771467597,-0.992249873,F
0.535884917,-0.580365846,-0.194777834,-0.809417505,-1.256042035,0.549032432,-1.373666135,-1.533870798,-0.842755524,-1.293499753,1.909634338,C
0.065415007,1.191205545,-0.94853722,-0.093694294,1.585861478,2.34456687,3.875379222,0.994543505,1.358550345,0.707623513,-0.911641978,F
0.300649962,-0.481945214,-0.781035134,-0.201542997,-0.308740864,1.417839418,1.356778983,0.254760387,-0.001079751,2.534736061,-0.427994609,F
-0.463863642,-1.367730909,0.726483637,-1.025114912,0.187464511,0.896555227,-0.220288456,-0.942044303,0.516874572,1.751687826,0.458692233,C
-0.405054903,-1.269310276,0.893985722,1.210294572,0.277683671,1.707441747,0.462322824,0.938648781,0.452130281,1.838693186,-0.186170925,C
0.300649962,-1.269310276,0.056475294,-1.064332622,-0.579398341,-0.493535951,-1.538434375,-1.408929649,0.322641701,-0.684462237,1.345379075,C
-0.169819948,0.502261115,0.056475294,0.033763265,0.954327364,-0.030172225,0.415246184,0.458611735,-0.519034073,-0.075424722,-0.992249873,C
0.418267439,0.206999217,-0.613533048,-0.966288346,-0.218521705,0.606952898,0.933089223,-0.817103154,-0.001079751,0.620618154,0.619908022,C
0.183032484,-0.481945214,-0.027275749,-1.064332622,-0.128302546,0.606952898,-0.667516536,-0.935468453,-0.972244105,1.403666388,0.216868549,C
1.35920726,-1.466151542,-0.697284091,-1.044723767,-0.579398341,-1.188581539,-1.232436215,-1.178774901,-1.360709847,-0.858472956,0.539300128,A
1.712059693,1.191205545,0.642732594,0.347504947,0.187464511,-1.188581539,-0.385056696,1.274017128,1.293806055,0.011580638,-0.992249873,F
-1.110759769,0.600681748,-0.194777834,-0.868244071,-0.71472708,0.143589172,0.085709704,-1.678539496,1.358550345,-0.684462237,1.909634338,C
-0.287437426,-1.564572175,-0.697284091,-0.985897201,-0.308740864,-0.841058745,-0.173211816,-0.948620153,0.06366454,-0.3364408,0.539300128,C
3.241086901,3.700931683,-1.032288262,-0.868244071,-0.308740864,-0.841058745,-0.432133336,-0.705313705,-1.231221266,4.448853968,1.667810654,C
-0.052202471,-0.186683315,0.558981551,0.210242961,0.007026193,0.549032432,0.956627543,0.593416659,0.06366454,0.011580638,-0.992249873,F
-1.110759769,0.600681748,-0.194777834,-0.868244071,-0.71472708,0.143589172,0.085709704,-1.678539496,1.358550345,-0.684462237,1.909634338,C
-1.110759769,0.206999217,-0.278528877,-0.868244071,-0.71472708,0.143589172,0.085709704,-1.678539496,1.423294636,-0.684462237,1.909634338,C
0.183032484,-1.269310276,-0.278528877,1.347556558,0.142354932,0.606952898,-0.432133336,0.99125558,0.06366454,-1.119489035,-0.831034083,C
1.241589782,0.895943647,-0.194777834,-0.701568802,-0.398960023,-1.767786197,-2.691812055,-0.961771853,-0.001079751,-1.119489035,1.103555391,C
0.418267439,0.699102381,-0.697284091,-0.162325286,-0.624507921,-0.725217814,-0.432133336,-0.225276659,-1.684431298,1.490671748,-0.186170925,C
0.418267439,0.403840482,-0.781035134,-0.162325286,-0.579398341,-0.725217814,-0.432133336,-0.225276659,-1.749175588,1.490671748,-0.186170925,C
0.88873735,-1.761413441,-0.027275749,-1.064332622,-0.669617501,-0.146013156,-1.067667976,-1.014378652,-0.842755524,1.664682467,0.539300128,C
0.88873735,-0.974048378,-0.446030963,0.13180754,-0.218521705,-0.377695019,-0.667516536,0.820283482,0.06366454,-0.597456878,-1.072857767,C
1.35920726,-1.072469011,-0.36227992,-0.78980865,-0.75983666,0.954475692,-0.455671656,-1.507567398,-1.036988395,-1.380505113,1.909634338,C
0.418267439,-0.875627745,-0.529782006,0.9357706,0.683669887,0.606952898,0.250477944,1.214834478,-1.295965556,0.881634232,-0.992249873,C
0.183032484,-1.170889644,0.22397738,-0.75059094,-0.75983666,-0.435615485,-0.949976376,-0.909165053,-0.519034073,-1.032483675,0.539300128,C
1.35920726,-1.072469011,-0.36227992,-0.78980865,-0.75983666,0.954475692,-0.455671656,-1.507567398,-1.036988395,-1.380505113,1.909634338,C
-0.287437426,-0.383524581,0.391479465,0.308287236,-0.173412125,1.186157555,1.144934103,0.573689109,0.12840883,-0.24943544,-1.072857767,F
0.065415007,0.206999217,-0.697284091,-0.613328954,-0.218521705,-0.551456417,-0.337980056,0.083788288,-0.065824041,0.098585997,-0.992249873,C
-0.757907336,0.010157951,-0.529782006,0.759290904,-0.71472708,-0.551456417,-0.714593176,-0.047728711,0.06366454,-1.119489035,0.136260654,C
0.065415007,0.305419849,-0.111026791,-1.025114912,-0.985384558,-0.898979211,0.650629384,-0.639555205,-0.907499815,0.446607435,-0.589210399,C
-0.757907336,0.010157951,-0.529782006,0.759290904,-0.71472708,-0.551456417,-0.714593176,-0.047728711,0.06366454,-1.119489035,0.136260654,C
-1.345994724,-0.481945214,-0.446030963,0.631833346,-0.940274978,-0.551456417,-0.408595016,-0.501462357,0.581618862,-0.945478316,0.619908022,C
-0.405054903,-0.580365846,1.396491979,1.955431066,0.097245352,0.027748241,1.027242503,1.648840574,-1.101732685,0.011580638,-1.395289346,C
0.183032484,-0.974048378,0.307728423,-0.966288346,-0.128302546,-1.130661074,-0.808746456,-0.613251806,-0.065824041,0.098585997,0.216868549,F
0.065415007,0.206999217,-0.697284091,-0.613328954,-0.218521705,-0.551456417,-0.337980056,0.083788288,-0.065824041,0.098585997,-0.992249873,C
-0.405054903,1.781729342,-0.194777834,-0.279978417,-0.850055819,-1.188581539,-1.561972695,-0.780935979,0.452130281,0.968639591,0.781123812,C
-0.405054903,-0.481945214,0.22397738,1.935822211,-0.353850443,0.433191501,-0.126135176,1.714599074,0.452130281,-0.684462237,-1.395289346,F
-0.405054903,-0.481945214,0.22397738,1.935822211,-0.353850443,0.433191501,-0.126135176,1.714599074,0.452130281,-0.684462237,-1.395289346,F
-0.287437426,-0.186683315,0.391479465,0.01415441,5.600614061,1.881203144,1.474470583,0.517794384,-0.001079751,-0.945478316,-0.911641978,C
0.771119872,0.010157951,0.475230508,0.739682049,-0.038083386,1.359918952,1.662777143,1.04386238,-0.195312621,1.22965567,-0.750426188,C
-0.405054903,-0.481945214,0.22397738,1.935822211,-0.353850443,0.433191501,-0.126135176,1.714599074,0.452130281,-0.684462237,-1.395289346,F
1.123972305,-0.285103948,0.056475294,1.425991978,-0.083192966,1.765362213,1.074319143,1.885571172,0.19315312,2.273719983,-1.314681451,F
-1.463612201,-0.777207112,-0.94853722,-1.005506056,0.142354932,-0.609376882,0.391707864,-0.350217808,3.559856215,-0.510451519,-0.427994609,F
-0.522672381,-0.678786479,0.893985722,0.190634106,-0.038083386,0.664873364,1.027242503,0.550673634,0.322641701,-0.24943544,-1.153465662,F
-0.052202471,-0.481945214,0.726483637,0.190634106,-0.083192966,1.186157555,1.192010743,0.583552884,0.19315312,-0.075424722,-0.992249873,C
1.123972305,-0.285103948,-0.446030963,0.151416395,-0.263631284,0.606952898,0.956627543,0.45532381,-0.324801202,0.968639591,-0.347386715,C
1.123972305,-0.285103948,0.056475294,1.425991978,-0.083192966,1.765362213,1.074319143,1.885571172,0.19315312,2.273719983,-1.314681451,F
-0.052202471,-1.170889644,-0.36227992,0.778899759,0.007026193,1.359918952,0.109248024,0.379701535,0.06366454,-0.771467597,0.216868549,C
-1.934082112,0.010157951,-0.36227992,-1.044723767,-0.804946239,-1.014820142,-1.632587655,-0.771072204,0.322641701,0.446607435,-0.427994609,C
0.771119872,-0.974048378,-0.194777834,0.01415441,-0.75983666,1.012396158,0.509399464,-0.415976307,-1.036988395,-0.945478316,0.297476443,C
0.771119872,-0.186683315,-0.278528877,-0.358413838,-0.850055819,-0.377695019,-1.091206295,-1.043969977,-0.260056912,-0.945478316,1.184163286,C
0.771119872,-0.186683315,-0.697284091,-0.927070636,-0.353850443,-0.377695019,-0.220288456,-0.297611008,1.682271797,0.620618154,-0.10556303,C
0.771119872,-0.974048378,-0.194777834,0.01415441,-0.75983666,1.012396158,0.509399464,-0.415976307,-1.036988395,-0.945478316,0.297476443,C
0.065415007,-0.481945214,-0.111026791,1.955431066,-0.038083386,1.53368035,0.344631224,1.04386238,0.19315312,-0.597456878,-0.024955136,F
-0.405054903,-1.072469011,-0.194777834,-0.966288346,-0.218521705,-0.088092691,-0.408595016,-1.020954502,-0.842755524,-0.24943544,-0.024955136,C
-0.052202471,0.206999217,-0.94853722,-0.044672156,0.638560307,0.317350569,1.215549063,1.497596026,-0.065824041,0.185591357,-1.072857767,F
1.241589782,2.273832507,0.22397738,-0.044672156,0.232574091,-0.319774554,0.815397623,1.438413376,-0.648522653,0.359602075,-0.669818294,F
-0.405054903,0.108578584,-0.194777834,-0.927070636,-0.489179182,-0.667297348,-1.397204455,-1.149183576,0.516874572,1.751687826,0.700515917,C
-0.405054903,0.699102381,-0.446030963,1.171076861,0.232574091,2.923771527,1.756930423,0.715069882,-0.195312621,0.185591357,-0.508602504,C
0.653502395,-0.777207112,-0.446030963,0.523984643,0.052135773,-0.377695019,-1.020591336,0.425732485,-0.195312621,-0.162430081,-0.589210399,C
0.065415007,3.307249152,0.726483637,1.092641441,0.954327364,-0.667297348,-0.173211816,1.066877854,-0.001079751,-1.293499753,-0.992249873,F
0.065415007,3.307249152,0.726483637,1.092641441,0.954327364,-0.667297348,-0.173211816,1.066877854,-0.001079751,-1.293499753,-0.992249873,F
1.35920726,-0.481945214,-0.446030963,-0.730982085,0.097245352,0.780714295,0.627091064,0.386277385,0.452130281,2.012703904,-0.831034083,C
-0.169819948,-0.088262682,-0.027275749,-0.554502389,-0.534288762,-1.536104334,-2.197507335,-0.849982404,-0.713266944,-0.771467597,-0.024955136,C
-0.169819948,-0.088262682,-0.027275749,-0.554502389,-0.534288762,-1.536104334,-2.197507335,-0.849982404,-0.713266944,-0.771467597,-0.024955136,C
-0.169819948,1.584888077,-0.94853722,-0.417240403,-0.624507921,-0.956899677,-0.926438056,-1.274124725,0.452130281,0.359602075,1.829026444,C
0.183032484,0.600681748,-0.278528877,-0.907461781,-0.038083386,0.491111967,0.085709704,-0.863134103,-1.295965556,-0.3364408,0.216868549,C
0.535884917,-0.186683315,-0.027275749,1.053423731,0.503231569,0.722793829,-0.267365096,0.955088405,-0.583778363,0.533612794,-0.427994609,C
-1.228377246,-1.072469011,0.056475294,-0.907461781,-0.038083386,3.502976184,0.744782664,-1.208366225,1.229061765,3.578800374,1.022947496,A
-1.228377246,-1.072469011,0.056475294,-0.907461781,-0.038083386,3.502976184,0.744782664,-1.208366225,1.229061765,3.578800374,1.022947496,A
-0.052202471,-1.072469011,0.22397738,-0.985897201,-0.444069603,0.143589172,-0.714593176,-1.30371605,-0.001079751,1.490671748,1.184163286,C
-1.228377246,0.354630166,-0.529782006,-0.956483919,-0.895165398,-1.188581539,-1.609049335,-1.343171149,1.164317475,-0.771467597,1.103555391,A
-0.287437426,0.600681748,-1.283541391,-0.005454446,1.630971058,0.664873364,2.392465063,1.01098313,1.488038926,-0.075424722,-1.072857767,F
2.064912125,0.502261115,0.056475294,1.053423731,0.593450728,0.375271035,2.392465063,1.576506225,-0.130568331,0.272596716,-0.427994609,C
-1.228377246,-1.466151542,-0.613533048,-0.260369562,-0.308740864,-0.956899677,-0.832284776,0.248184537,1.099573184,-0.162430081,-0.992249873,C
1.006354827,-0.974048378,0.140226337,-0.123107576,0.413012409,-0.609376882,0.132786344,0.570401184,0.322641701,0.446607435,-0.26677882,C
-0.993142291,-0.186683315,-1.534794519,-1.005506056,0.638560307,0.896555227,0.368169544,-0.15951816,-0.324801202,0.185591357,-1.475897241,F
1.006354827,0.206999217,0.056475294,-1.025114912,0.097245352,-1.825706662,-0.455671656,-1.047257902,-0.065824041,-1.293499753,1.26477118,C
1.241589782,-1.170889644,-0.278528877,0.190634106,0.187464511,1.301998487,0.321092904,0.688766483,-0.454289783,-1.032483675,-0.831034083,C
0.065415007,-1.170889644,0.307728423,-0.907461781,-0.534288762,0.027748241,-1.020591336,-1.481263998,-1.684431298,0.881634232,1.184163286,C
1.241589782,-1.170889644,-0.278528877,0.190634106,0.187464511,1.301998487,0.321092904,0.688766483,-0.454289783,-1.032483675,-0.831034083,C
1.006354827,0.206999217,0.056475294,-1.025114912,0.097245352,-1.825706662,-0.455671656,-1.047257902,-0.065824041,-1.293499753,1.26477118,C
-0.522672381,1.584888077,0.893985722,1.563253964,0.097245352,-0.377695019,2.110005223,1.816524748,0.452130281,0.446607435,-1.395289346,C
-0.640289859,-0.777207112,-0.781035134,-0.927070636,0.277683671,0.027748241,-0.079058536,-0.09375966,3.948321957,1.490671748,0.216868549,C
0.88873735,1.092784912,-0.111026791,-0.554502389,-0.489179182,-0.783138279,-1.067667976,-0.849982404,-0.713266944,0.968639591,1.587202759,C
0.183032484,0.797523014,-0.111026791,0.798508614,-0.038083386,-0.030172225,-0.079058536,-0.17266986,-0.648522653,-1.380505113,0.861731707,A
0.88873735,1.092784912,-0.111026791,-0.554502389,-0.489179182,-0.783138279,-1.067667976,-0.849982404,-0.713266944,0.968639591,1.587202759,C
-0.757907336,-0.432734897,0.056475294,-0.887852926,-0.444069603,-1.825706662,-0.502748296,-1.21823,1.358550345,-0.423446159,1.345379075,F
1.123972305,6.751971302,2.234002407,11.64220549,1.270094421,-1.5940248,0.509399464,14.78081291,1.293806055,1.751687826,0.942339601,C
0.300649962,-0.777207112,-0.194777834,0.190634106,0.32279325,-0.203933622,1.709853783,0.606568358,0.775851733,0.881634232,-0.10556303,C
0.300649962,-0.777207112,-0.194777834,0.190634106,0.32279325,-0.203933622,1.709853783,0.606568358,0.775851733,0.881634232,-0.10556303,C
-0.522672381,-0.383524581,-0.697284091,2.700567561,1.676080638,-0.030172225,0.438784504,1.885571172,-0.130568331,0.098585997,-1.153465662,F
0.300649962,-0.777207112,-0.194777834,0.082785402,0.32279325,-0.203933622,1.709853783,0.606568358,0.775851733,0.881634232,-0.10556303,C
-0.287437426,-0.285103948,1.480243022,0.308287236,0.052135773,1.475759884,1.192010743,0.662463083,0.19315312,0.011580638,-1.072857767,F
-0.052202471,-0.186683315,0.893985722,0.347504947,0.007026193,0.954475692,1.050780823,0.596704584,0.06366454,0.185591357,-0.911641978,F
-0.052202471,0.699102381,1.647745107,0.720073194,0.32279325,0.085668706,0.297554584,0.747949132,-0.778011234,-0.771467597,-0.911641978,F
0.065415007,0.305419849,-0.111026791,-0.946679491,-0.444069603,-0.088092691,-0.573363256,-1.099864701,-0.001079751,-0.3364408,0.700515917,C
-0.169819948,-1.170889644,0.307728423,-1.005506056,-0.444069603,0.549032432,-0.314441736,-1.441808898,-0.001079751,0.185591357,1.506594865,C
-0.287437426,-0.285103948,1.480243022,0.308287236,0.052135773,1.475759884,1.192010743,0.662463083,0.19315312,0.011580638,-1.072857767,F
-0.052202471,-0.186683315,0.893985722,0.347504947,0.007026193,0.954475692,1.050780823,0.596704584,0.06366454,0.185591357,-0.911641978,F
-1.581229679,-1.269310276,-0.111026791,1.484818543,-0.669617501,-1.130661074,-0.926438056,0.113379613,0.452130281,-0.945478316,0.781123812,A
0.535884917,-0.777207112,-0.613533048,-0.946679491,-0.263631284,0.027748241,-0.361518376,-0.540917456,0.970084604,-0.423446159,0.216868549,C
0.771119872,-0.974048378,3.239014921,0.622028918,-0.308740864,1.012396158,0.297554584,1.313472227,-1.036988395,-0.24943544,-1.314681451,F
0.183032484,-0.088262682,1.228989893,-0.064281011,-0.173412125,1.417839418,1.074319143,0.537521934,0.06366454,0.098585997,-0.911641978,C
-1.228377246,0.403840482,-0.194777834,-0.730982085,0.142354932,-0.609376882,0.344631224,-1.103152626,1.617527507,2.099709264,1.345379075,C
1.123972305,-0.186683315,-0.194777834,-0.554502389,-0.940274978,-0.783138279,-0.902899736,-1.106440551,-1.295965556,-0.162430081,1.26477118,C
0.653502395,0.206999217,-0.111026791,-0.927070636,-0.71472708,-0.725217814,-0.243826776,-0.369945358,-0.130568331,1.490671748,0.297476443,F
-0.169819948,-1.170889644,0.056475294,-0.946679491,-0.895165398,-0.493535951,-0.691054856,-0.205549109,0.970084604,0.794628873,-0.347386715,C
-1.228377246,0.403840482,-0.194777834,-0.730982085,0.142354932,-0.609376882,0.344631224,-1.103152626,1.617527507,2.099709264,1.345379075,C
-0.287437426,0.797523014,-0.781035134,-1.083941477,-0.353850443,-1.188581539,-1.561972695,-1.106440551,0.257897411,-0.858472956,0.378084338,F
0.418267439,-1.072469011,0.642732594,-0.946679491,0.277683671,-0.667297348,-0.290903416,-0.573796706,-0.001079751,0.011580638,0.216868549,F
-0.169819948,-0.875627745,0.475230508,-1.064332622,-0.624507921,-1.246502005,-1.585511015,-1.612780997,0.775851733,-0.945478316,1.990242233,C
-0.993142291,-1.662992808,1.145238851,0.818117469,0.277683671,1.93912361,0.226939624,0.583552884,-1.813919879,-1.293499753,-0.992249873,F
-0.993142291,-0.678786479,0.056475294,-0.868244071,-0.173412125,1.591600815,-0.361518376,-1.152471501,1.617527507,-0.597456878,0.700515917,C
-0.169819948,0.453050799,4.076525349,-1.025114912,4.788641628,0.780714295,-0.432133336,-0.297611008,-1.295965556,-0.945478316,-1.072857767,F
-0.287437426,1.191205545,1.061487808,-0.044672156,0.458121989,0.375271035,2.416003383,0.912345381,2.005993248,0.968639591,-0.508602504,F
-0.640289859,-0.285103948,-0.94853722,-0.613328954,0.097245352,0.317350569,0.532937784,-0.481734807,-0.195312621,0.098585997,-0.024955136,C
-0.405054903,-0.580365846,0.977736765,0.308287236,0.32279325,0.954475692,1.356778983,0.616432133,0.257897411,-0.075424722,-1.153465662,C
-0.522672381,-1.367730909,-0.194777834,-1.025114912,-0.534288762,1.012396158,-0.008443576,-1.047257902,1.229061765,-1.206494394,0.781123812,C
0.300649962,-0.186683315,-0.111026791,1.916213356,-0.083192966,-0.261854088,0.744782664,0.793980082,-0.130568331,-1.032483675,0.539300128,F
-0.287437426,-0.580365846,0.056475294,1.014206021,0.187464511,1.359918952,0.038633064,0.406004935,0.19315312,-0.771467597,0.216868549,F
-0.287437426,-1.072469011,-0.278528877,-1.044723767,-0.669617501,-1.304422471,-1.538434375,-1.011090727,-0.130568331,0.794628873,0.378084338,C
0.418267439,1.584888077,-0.446030963,-0.593720099,0.097245352,-0.783138279,-0.620439896,-0.705313705,0.12840883,-1.032483675,0.619908022,C
0.535884917,-0.186683315,-0.278528877,0.563202353,0.187464511,-0.030172225,0.368169544,0.586840809,0.12840883,0.098585997,-0.10556303,C
-1.228377246,-0.580365846,-0.36227992,-1.083941477,-0.534288762,-0.088092691,-1.161821255,-1.533870798,-0.324801202,-1.119489035,0.458692233,C
-1.581229679,0.945153963,0.391479465,-0.927070636,-0.444069603,-1.072740608,-0.949976376,-0.856558254,0.646363152,-0.858472956,-0.024955136,C
-1.110759769,-0.777207112,0.558981551,-1.005506056,0.052135773,-0.725217814,-1.091206295,-0.560645006,0.06366454,-0.3364408,-0.427994609,C
-1.110759769,-0.580365846,0.391479465,-1.005506056,0.007026193,-0.667297348,-1.138282935,-0.560645006,0.06366454,-0.162430081,-0.427994609,C
-0.405054903,-0.580365846,-0.36227992,0.190634106,-0.804946239,-1.130661074,-1.208897895,-0.300898933,-0.260056912,0.620618154,0.297476443,C
0.065415007,-1.269310276,-0.36227992,-0.809417505,-0.579398341,-1.246502005,-1.326589495,-0.889437503,-0.583778363,0.794628873,0.539300128,C
-0.287437426,0.305419849,-2.204802862,-0.966288346,-0.579398341,1.12823709,0.132786344,-0.639555205,-0.195312621,-0.597456878,-0.427994609,F
1.006354827,1.486467444,0.307728423,0.700464339,5.555504481,-0.783138279,1.686315463,1.227986178,-1.101732685,1.316661029,-0.831034083,F
-0.169819948,-0.383524581,-0.36227992,1.661298239,0.32279325,1.12823709,-0.055520216,1.435125451,-1.036988395,0.272596716,-1.234073557,F
0.535884917,-0.481945214,0.056475294,0.563202353,0.277683671,-0.956899677,-1.232436215,0.563825334,-0.972244105,0.620618154,-0.427994609,F
1.241589782,-0.777207112,0.475230508,-1.064332622,-0.218521705,0.085668706,0.368169544,-1.017666577,-0.713266944,-0.510451519,1.103555391,F
-0.522672381,-0.678786479,-0.446030963,-0.103498721,0.052135773,-0.377695019,-0.879361416,-0.409400458,-0.260056912,-0.771467597,0.378084338,C
0.065415007,0.502261115,-0.613533048,-0.279978417,-0.850055819,0.606952898,0.109248024,-0.534341606,0.387385991,-0.510451519,0.539300128,C
-0.287437426,0.108578584,-0.194777834,-0.495675823,-0.850055819,0.201509638,-0.997053016,-1.208366225,0.322641701,0.968639591,1.667810654,A
0.065415007,0.502261115,-0.613533048,-0.279978417,-0.850055819,0.606952898,0.109248024,-0.534341606,0.387385991,-0.510451519,0.539300128,C
0.535884917,-0.678786479,-0.027275749,-1.064332622,-0.398960023,1.765362213,0.132786344,-0.567220856,-0.519034073,0.272596716,-0.26677882,C
-0.522672381,-0.678786479,-0.446030963,-0.103498721,0.052135773,-0.377695019,-0.879361416,-0.409400458,-0.260056912,-0.771467597,0.378084338,C
-2.051699589,-1.662992808,-0.111026791,-0.946679491,-0.804946239,-1.362342937,-1.138282935,-1.2971402,2.45920328,0.272596716,1.345379075,C
-1.463612201,-0.974048378,2.066500322,-1.015310484,-0.534288762,-0.377695019,-0.220288456,-1.376050399,2.070737539,0.968639591,1.184163286,C
-0.169819948,1.978570608,-0.111026791,-0.985897201,-1.120713296,-0.783138279,-0.408595016,-1.685115346,-0.260056912,0.359602075,1.748418549,C
-0.169819948,1.978570608,-0.111026791,-0.985897201,-1.120713296,-0.783138279,-0.408595016,-1.685115346,-0.260056912,0.359602075,1.748418549,C
-0.169819948,-1.269310276,0.391479465,-0.927070636,-0.398960023,-0.898979211,-1.279512855,-1.172199051,-0.648522653,0.359602075,0.700515917,C
